Date,Product,Quantity,Price,Store
2023-02-07,iPhone,3,9.75,Store A
2023-03-13,iPhone,20,15.98,Store B
2023-03-24,iPhone,6,15.89,Store B
2023-01-27,Google Pixel,2,16.02,Store C
2023-03-01,iPhone,18,16.26,Store B
2023-01-20,iPhone,9,6.8,Store C
2023-02-08,Samsung Galaxy,11,19.58,Store A
2023-03-23,OnePlus,15,12.28,Store C
2023-02-14,iPhone,16,15.29,Store A
2023-03-28,Google Pixel,7,14.52,Store C
2023-03-05,OnePlus,10,16.73,Store B
2023-02-22,iPhone,2,16.6,Store B
2023-03-08,OnePlus,12,14.41,Store C
2023-02-19,OnePlus,6,13.06,Store A
2023-03-09,OnePlus,7,19.57,Store A
2023-01-19,Samsung Galaxy,9,10.25,Store C
2023-01-18,Google Pixel,8,19.36,Store C
2023-01-07,iPhone,19,9.64,Store C
2023-01-22,Samsung Galaxy,11,15.89,Store B
2023-02-16,Google Pixel,8,19.87,Store A
2023-01-19,Google Pixel,15,7.2,Store B
2023-03-09,Google Pixel,20,18.69,Store C
2023-01-08,Samsung Galaxy,4,11.17,Store C
2023-01-28,Samsung Galaxy,5,18.99,Store C
2023-02-17,Samsung Galaxy,19,6.18,Store C
2023-03-10,Samsung Galaxy,8,15.42,Store B
2023-03-10,OnePlus,14,14.26,Store C
2023-02-24,iPhone,7,9.51,Store C
2023-03-30,Google Pixel,4,17.04,Store B
2023-02-09,OnePlus,17,8.22,Store A
2023-02-25,iPhone,5,5.23,Store A
2023-01-09,iPhone,3,7.09,Store B
2023-02-20,Google Pixel,12,11.83,Store B
2023-03-07,Samsung Galaxy,7,14.14,Store B
2023-01-12,iPhone,19,11.82,Store C
2023-01-27,iPhone,5,12.77,Store A
2023-03-20,OnePlus,5,16.92,Store B
2023-01-16,OnePlus,5,12.21,Store A
2023-03-05,OnePlus,10,16.42,Store C
2023-01-15,Google Pixel,3,17.42,Store B
2023-02-15,iPhone,6,10.01,Store C
2023-03-26,iPhone,5,8.08,Store C
2023-01-06,iPhone,5,15.8,Store A
2023-03-09,OnePlus,2,19.16,Store A
2023-02-15,Google Pixel,1,7.92,Store C
2023-01-04,Google Pixel,4,17.34,Store B
2023-02-10,OnePlus,19,13.56,Store A
2023-02-13,iPhone,11,12.74,Store C
2023-03-15,iPhone,17,11.93,Store B
2023-02-10,OnePlus,5,17.44,Store B
2023-02-25,OnePlus,14,19.57,Store C
2023-03-08,Samsung Galaxy,6,12.3,Store A
2023-02-13,iPhone,15,6.45,Store A
2023-01-20,Google Pixel,16,19.48,Store A
2023-01-26,OnePlus,2,11.47,Store C
2023-02-05,OnePlus,4,5.48,Store B
2023-03-11,Google Pixel,4,13.65,Store B
2023-01-28,iPhone,8,6.25,Store A
2023-02-16,OnePlus,2,13.57,Store B
2023-03-24,iPhone,19,13.56,Store A
2023-02-23,iPhone,17,9.8,Store C
2023-01-20,Samsung Galaxy,6,7.54,Store A
2023-01-18,OnePlus,13,10.85,Store C
2023-02-16,iPhone,3,15.25,Store C
2023-02-20,iPhone,13,19.25,Store B
2023-01-15,Google Pixel,10,19.6,Store B
2023-03-27,OnePlus,10,13.68,Store A
2023-03-24,OnePlus,3,6.91,Store B
2023-03-06,Samsung Galaxy,10,16.58,Store B
2023-01-14,iPhone,14,6.39,Store A
2023-03-20,iPhone,13,10.69,Store C
2023-02-16,Google Pixel,6,6.15,Store B
2023-03-19,Samsung Galaxy,19,12.95,Store B
2023-01-20,Samsung Galaxy,19,11.53,Store C
2023-02-02,iPhone,9,7.43,Store A
2023-03-06,iPhone,16,7.77,Store B
2023-03-19,OnePlus,5,15.06,Store A
2023-03-05,iPhone,5,17.18,Store A
2023-02-24,OnePlus,16,17.87,Store A
2023-01-05,Samsung Galaxy,3,15.59,Store B
2023-03-10,OnePlus,16,9.94,Store A
2023-03-02,OnePlus,2,5.31,Store A
2023-02-04,Google Pixel,6,11.65,Store A
2023-02-14,iPhone,10,5.55,Store A
2023-02-03,Google Pixel,11,5.78,Store C
2023-02-06,Google Pixel,4,15.23,Store B
2023-02-21,Samsung Galaxy,4,12.48,Store B
2023-02-12,Google Pixel,9,17.58,Store B
2023-01-15,Samsung Galaxy,1,9.25,Store A
2023-03-22,iPhone,6,18.18,Store C
2023-03-20,iPhone,4,6.77,Store C
2023-01-21,Google Pixel,16,12.56,Store C
2023-01-26,iPhone,1,16.4,Store B
2023-01-11,OnePlus,2,18.29,Store A
2023-03-11,Google Pixel,5,15.08,Store C
2023-01-23,iPhone,6,10.17,Store A
2023-02-18,Google Pixel,9,6.98,Store B
2023-03-13,iPhone,4,18.38,Store B
2023-01-06,OnePlus,11,13.67,Store A
2023-01-28,Samsung Galaxy,4,7.71,Store C
2023-01-05,Samsung Galaxy,11,11.02,Store A
2023-02-08,iPhone,5,11.43,Store A
2023-02-17,Samsung Galaxy,14,12.79,Store C
2023-02-11,Google Pixel,16,16.48,Store A
2023-03-11,Google Pixel,19,11.81,Store B
2023-02-11,OnePlus,9,19.5,Store A
2023-02-19,OnePlus,6,8.69,Store C
2023-02-24,Samsung Galaxy,9,19.14,Store C
2023-03-28,iPhone,6,13.13,Store C
2023-03-06,OnePlus,16,16.41,Store A
2023-01-24,OnePlus,20,5.61,Store A
2023-03-23,Samsung Galaxy,8,10.34,Store B
2023-02-10,Google Pixel,18,12.54,Store B
2023-02-06,Samsung Galaxy,11,14.84,Store B
2023-03-05,OnePlus,2,7.61,Store B
2023-01-26,OnePlus,9,11.21,Store B
2023-01-12,Samsung Galaxy,14,12.91,Store B
2023-02-04,Google Pixel,3,19.56,Store C
2023-02-15,OnePlus,5,5.47,Store B
2023-02-03,Samsung Galaxy,17,17.05,Store A
2023-02-21,OnePlus,20,12.04,Store C
2023-03-29,OnePlus,8,18.8,Store B
2023-03-14,OnePlus,6,5.23,Store C
2023-02-26,Google Pixel,20,12.35,Store B
2023-03-31,OnePlus,14,14.55,Store B
2023-03-27,iPhone,17,15.44,Store A
2023-01-08,iPhone,15,7.68,Store B
2023-01-03,Samsung Galaxy,10,19.3,Store C
2023-02-23,iPhone,17,9.37,Store C
2023-01-02,Google Pixel,10,8.23,Store A
2023-03-11,iPhone,12,12.4,Store C
2023-01-13,Samsung Galaxy,19,16.81,Store C
2023-02-26,OnePlus,15,10.95,Store A
2023-03-07,iPhone,9,16.13,Store A
2023-02-25,iPhone,4,5.37,Store A
2023-01-27,OnePlus,7,15.21,Store A
2023-03-08,OnePlus,16,13.58,Store B
2023-02-13,Samsung Galaxy,2,8.04,Store A
2023-03-21,OnePlus,20,7.48,Store B
2023-03-12,Samsung Galaxy,14,16.6,Store B
2023-03-25,Google Pixel,5,8.73,Store C
2023-02-28,Samsung Galaxy,16,6.64,Store B
2023-01-11,iPhone,1,19.88,Store A
2023-03-17,OnePlus,12,13.61,Store C
2023-01-04,OnePlus,8,13.13,Store B
2023-01-26,Samsung Galaxy,4,5.23,Store A
2023-01-08,OnePlus,19,19.54,Store B
2023-03-22,OnePlus,2,9.75,Store C
2023-03-06,Google Pixel,5,13.35,Store A
2023-03-25,Google Pixel,15,12.85,Store A
2023-02-16,Google Pixel,20,9.31,Store B
2023-02-12,Samsung Galaxy,4,14.83,Store C
2023-01-13,Samsung Galaxy,14,7.57,Store A
2023-02-26,OnePlus,17,18.72,Store A
2023-03-09,Google Pixel,5,18.18,Store A
2023-01-08,OnePlus,10,18.81,Store C
2023-02-28,OnePlus,4,16.95,Store C
2023-01-31,OnePlus,16,15.69,Store A
2023-03-21,Google Pixel,6,17.54,Store A
2023-02-27,OnePlus,20,15.19,Store A
2023-01-23,OnePlus,1,9.52,Store B
2023-02-26,iPhone,11,17.85,Store B
2023-01-29,OnePlus,8,18.53,Store C
2023-02-21,iPhone,7,19.22,Store C
2023-03-03,Google Pixel,10,17.29,Store B
2023-02-05,OnePlus,4,13.81,Store B
2023-01-04,Google Pixel,11,11.9,Store A
2023-02-16,Google Pixel,14,11.51,Store C
2023-03-08,Google Pixel,13,16.58,Store A
2023-02-13,OnePlus,17,16.06,Store A
2023-01-31,Samsung Galaxy,10,7.67,Store C
2023-01-29,Google Pixel,19,12.82,Store B
2023-01-07,Google Pixel,14,7.42,Store A
2023-03-29,iPhone,19,6.74,Store A
2023-03-20,OnePlus,4,16.51,Store C
2023-03-24,Google Pixel,5,10.01,Store A
2023-02-12,iPhone,4,9.59,Store A
2023-03-21,iPhone,7,10.64,Store C
2023-02-27,iPhone,9,15.71,Store B
2023-02-01,Google Pixel,13,8.76,Store A
2023-02-14,iPhone,20,19.61,Store B
2023-02-02,Google Pixel,10,6.21,Store A
2023-01-21,Google Pixel,3,15.08,Store A
2023-01-02,Google Pixel,15,8.71,Store C
2023-03-29,iPhone,12,14.11,Store C
2023-01-26,Samsung Galaxy,7,10.94,Store B
2023-02-07,iPhone,7,16.82,Store B
2023-02-17,iPhone,16,9.47,Store C
2023-03-06,Google Pixel,2,16.47,Store A
2023-03-28,OnePlus,11,10.53,Store B
2023-01-15,Google Pixel,2,7.53,Store C
2023-03-02,OnePlus,13,16.01,Store A
2023-02-07,Google Pixel,1,10.4,Store B
2023-03-23,iPhone,9,10.7,Store A
2023-01-01,Samsung Galaxy,3,10.89,Store A
2023-03-14,OnePlus,1,18.96,Store C
2023-02-17,iPhone,18,9.69,Store A
2023-01-06,Google Pixel,16,7.8,Store B
2023-03-12,iPhone,11,13.57,Store C
2023-02-04,Google Pixel,3,19.26,Store A
2023-02-12,Google Pixel,11,10.54,Store C
2023-01-26,Google Pixel,15,17.57,Store C
2023-02-01,Samsung Galaxy,9,7.32,Store B
2023-01-09,iPhone,17,14.78,Store A
2023-03-25,OnePlus,10,7.28,Store A
2023-01-06,Samsung Galaxy,16,5.46,Store B
2023-02-27,Google Pixel,6,18.34,Store A
2023-03-29,Samsung Galaxy,13,19.72,Store C
2023-03-29,Samsung Galaxy,3,19.55,Store A
2023-03-26,Samsung Galaxy,3,16.92,Store A
2023-03-24,Google Pixel,9,5.15,Store C
2023-01-24,OnePlus,17,15.99,Store B
2023-02-15,Google Pixel,2,12.99,Store B
2023-02-23,Google Pixel,5,10.11,Store B
2023-02-13,OnePlus,5,10.71,Store B
2023-02-08,OnePlus,13,17.13,Store B
2023-01-27,Samsung Galaxy,15,15.21,Store B
2023-01-29,Samsung Galaxy,6,17.14,Store B
2023-03-07,Google Pixel,7,7.27,Store A
2023-02-10,OnePlus,20,19.28,Store A
2023-02-23,Samsung Galaxy,3,18.77,Store C
2023-03-11,Google Pixel,9,10.62,Store B
2023-03-07,Google Pixel,1,12.05,Store B
2023-03-22,iPhone,14,15.57,Store B
2023-01-27,iPhone,2,8.34,Store A
2023-01-01,OnePlus,10,15.25,Store A
2023-03-22,Google Pixel,5,5.19,Store B
2023-01-19,OnePlus,8,9.57,Store B
2023-03-16,OnePlus,11,12.15,Store C
2023-03-05,Google Pixel,14,6.78,Store A
2023-02-01,Samsung Galaxy,10,11.48,Store B
2023-03-21,Samsung Galaxy,3,17.02,Store C
2023-03-13,iPhone,11,17.24,Store A
2023-03-06,Google Pixel,8,7.1,Store A
2023-03-20,Samsung Galaxy,8,5.87,Store A
2023-03-08,Google Pixel,3,7.27,Store C
2023-02-05,OnePlus,17,11.99,Store B
2023-01-28,Samsung Galaxy,19,13.64,Store C
2023-02-27,Samsung Galaxy,11,15.88,Store B
2023-01-31,OnePlus,10,11.45,Store B
2023-02-18,Samsung Galaxy,6,19.43,Store C
2023-01-21,OnePlus,3,14.25,Store B
2023-03-02,Google Pixel,1,8.61,Store A
2023-02-17,OnePlus,15,8.08,Store B
2023-01-27,iPhone,19,19.72,Store B
2023-03-17,Google Pixel,14,7.73,Store C
2023-03-16,Google Pixel,7,19.84,Store B
2023-01-01,iPhone,16,10.48,Store B
2023-02-23,Google Pixel,18,6.2,Store C
2023-03-23,OnePlus,18,9.23,Store A
2023-02-23,Samsung Galaxy,10,17.11,Store C
2023-02-03,iPhone,1,19.4,Store C
2023-01-13,Google Pixel,1,7.94,Store A
2023-03-07,Google Pixel,7,14.88,Store B
2023-02-07,Google Pixel,6,11.91,Store C
2023-02-14,OnePlus,11,6.03,Store C
2023-01-30,Samsung Galaxy,2,13.75,Store A
2023-02-13,Google Pixel,12,10.39,Store B
2023-03-08,iPhone,20,5.4,Store B
2023-03-12,iPhone,13,6.87,Store A
2023-03-28,iPhone,14,13.07,Store A
2023-02-22,Google Pixel,16,5.19,Store B
2023-03-19,iPhone,5,12.08,Store B
2023-01-17,OnePlus,9,6.41,Store C
2023-02-16,OnePlus,3,18.9,Store B
2023-01-03,OnePlus,18,8.4,Store A
2023-02-13,iPhone,12,13.74,Store C
2023-02-01,Google Pixel,5,11.86,Store A
2023-03-18,OnePlus,15,5.22,Store C
2023-03-10,Samsung Galaxy,9,7.04,Store C
2023-01-19,Samsung Galaxy,10,18.49,Store B
2023-01-08,OnePlus,19,12.6,Store C
2023-02-18,Google Pixel,16,8.91,Store B
2023-03-24,iPhone,16,8.39,Store C
2023-01-31,OnePlus,11,9.94,Store C
2023-01-25,Samsung Galaxy,17,6.78,Store C
2023-02-17,OnePlus,12,16.27,Store C
2023-01-05,OnePlus,14,11.25,Store A
2023-01-20,Google Pixel,18,15.33,Store C
2023-03-09,iPhone,12,15.37,Store A
2023-01-26,Samsung Galaxy,16,18.85,Store A
2023-03-03,Samsung Galaxy,2,11.39,Store B
2023-03-20,Google Pixel,6,8.29,Store B
2023-01-20,Samsung Galaxy,2,11.63,Store B
2023-03-17,OnePlus,18,18.94,Store C
2023-01-06,Samsung Galaxy,3,6.38,Store A
2023-02-01,OnePlus,20,17.29,Store C
2023-03-10,Google Pixel,14,15.06,Store C
2023-02-28,Samsung Galaxy,3,17.36,Store A
2023-01-30,Samsung Galaxy,2,5.25,Store B
2023-03-15,Samsung Galaxy,9,14.65,Store A
2023-01-11,OnePlus,16,16.13,Store B
2023-01-29,Google Pixel,1,19.15,Store A
2023-01-11,Google Pixel,12,10.12,Store B
2023-01-22,OnePlus,4,16.58,Store A
2023-03-31,iPhone,12,13.0,Store A
2023-03-30,Samsung Galaxy,7,10.56,Store C
2023-01-26,Samsung Galaxy,6,8.8,Store C
2023-03-14,Samsung Galaxy,19,6.17,Store C
2023-02-05,Google Pixel,5,8.2,Store C
2023-03-01,OnePlus,8,12.72,Store C
2023-02-26,Google Pixel,13,7.92,Store A
2023-02-05,Google Pixel,12,9.82,Store B
2023-01-26,iPhone,19,18.23,Store B
2023-03-09,Samsung Galaxy,17,16.77,Store B
2023-02-04,OnePlus,6,10.22,Store A
2023-01-28,Samsung Galaxy,16,8.63,Store B
2023-03-21,iPhone,10,15.77,Store A
2023-02-12,iPhone,19,11.13,Store A
2023-03-27,Samsung Galaxy,8,17.29,Store A
2023-03-31,Google Pixel,12,7.82,Store B
2023-01-23,Samsung Galaxy,20,14.66,Store B
2023-03-09,OnePlus,14,9.34,Store B
2023-03-18,Google Pixel,8,10.73,Store A
2023-03-30,OnePlus,1,11.76,Store A
2023-03-22,iPhone,20,5.15,Store B
2023-03-29,Google Pixel,1,5.06,Store A
2023-01-15,Google Pixel,20,10.05,Store A
2023-03-10,OnePlus,8,8.26,Store B
2023-02-08,OnePlus,17,19.67,Store A
2023-03-25,Samsung Galaxy,3,12.77,Store B
2023-03-01,Google Pixel,7,14.4,Store B
2023-02-20,OnePlus,15,18.92,Store B
2023-02-09,iPhone,7,10.54,Store B
2023-03-24,Samsung Galaxy,2,12.65,Store A
2023-01-27,Samsung Galaxy,18,11.98,Store A
2023-02-21,OnePlus,10,15.17,Store B
2023-01-11,OnePlus,4,19.49,Store C
2023-03-05,OnePlus,1,16.06,Store C
2023-03-21,Samsung Galaxy,9,10.03,Store A
2023-03-29,Samsung Galaxy,15,16.86,Store B
2023-01-21,OnePlus,5,16.08,Store B
2023-03-12,Google Pixel,12,17.98,Store B
2023-03-01,Samsung Galaxy,17,17.41,Store A
2023-01-29,OnePlus,7,18.11,Store B
2023-02-21,OnePlus,10,19.36,Store B
2023-01-16,Google Pixel,17,19.65,Store A
2023-02-03,Google Pixel,14,10.54,Store C
2023-01-04,Google Pixel,9,6.09,Store C
2023-03-07,Samsung Galaxy,7,12.09,Store B
2023-01-18,OnePlus,5,6.11,Store A
2023-03-18,Google Pixel,10,19.17,Store B
2023-02-21,Google Pixel,4,6.68,Store A
2023-03-03,iPhone,6,17.88,Store A
2023-02-01,iPhone,20,17.34,Store B
2023-01-11,Google Pixel,17,19.11,Store B
2023-02-19,iPhone,18,6.28,Store B
2023-03-31,iPhone,8,10.65,Store C
2023-01-08,iPhone,6,10.33,Store C
2023-03-16,Samsung Galaxy,18,9.62,Store A
2023-02-09,iPhone,5,15.86,Store C
2023-02-24,Samsung Galaxy,6,9.04,Store A
2023-03-06,iPhone,15,13.46,Store A
2023-03-16,iPhone,14,14.11,Store C
2023-01-09,iPhone,11,8.22,Store C
2023-01-29,Google Pixel,3,8.24,Store A
2023-02-10,iPhone,20,10.9,Store C
2023-01-10,OnePlus,8,16.21,Store C
2023-02-21,OnePlus,7,11.33,Store A
2023-01-02,Google Pixel,20,9.82,Store C
2023-02-06,OnePlus,3,5.08,Store A
2023-02-17,Samsung Galaxy,7,6.69,Store B
2023-03-26,Samsung Galaxy,2,14.23,Store C
2023-02-09,Samsung Galaxy,20,5.56,Store B
2023-03-30,Google Pixel,9,5.3,Store A
2023-01-26,Google Pixel,16,6.21,Store C
2023-02-15,Samsung Galaxy,5,6.64,Store C
2023-02-17,iPhone,11,12.82,Store B
2023-03-07,OnePlus,20,14.23,Store B
2023-01-17,Google Pixel,7,9.85,Store C
2023-03-30,OnePlus,12,11.91,Store C
2023-01-14,Samsung Galaxy,11,12.31,Store A
2023-01-11,Google Pixel,2,6.68,Store B
2023-03-28,iPhone,18,16.0,Store A
2023-01-09,Samsung Galaxy,13,19.21,Store C
2023-01-03,Samsung Galaxy,3,17.12,Store C
2023-02-12,Google Pixel,20,16.53,Store A
2023-01-28,iPhone,16,16.33,Store C
2023-03-03,Samsung Galaxy,5,10.17,Store B
2023-03-01,OnePlus,1,19.43,Store C
2023-02-09,Google Pixel,10,10.2,Store B
2023-02-03,OnePlus,2,11.65,Store C
2023-01-20,OnePlus,20,17.41,Store A
2023-01-01,iPhone,4,13.93,Store B
2023-03-20,iPhone,7,16.15,Store C
2023-02-04,Google Pixel,12,6.32,Store B
2023-03-05,iPhone,14,17.78,Store B
2023-03-28,OnePlus,9,18.43,Store B
2023-01-16,Google Pixel,17,6.88,Store A
2023-02-05,OnePlus,7,12.06,Store C
2023-02-02,OnePlus,14,5.04,Store C
2023-03-26,Google Pixel,13,9.98,Store C
2023-03-03,OnePlus,2,14.35,Store C
2023-03-12,Google Pixel,8,5.35,Store B
2023-01-01,Samsung Galaxy,8,10.37,Store A
2023-02-02,Samsung Galaxy,11,13.25,Store A
2023-03-01,Samsung Galaxy,7,13.03,Store B
2023-01-06,OnePlus,19,17.46,Store C
2023-03-06,Samsung Galaxy,14,10.47,Store C
2023-03-05,Samsung Galaxy,1,8.07,Store A
2023-02-19,iPhone,15,6.93,Store C
2023-02-19,OnePlus,16,16.56,Store C
2023-03-24,OnePlus,20,17.29,Store A
2023-03-21,Samsung Galaxy,17,7.89,Store C
2023-02-12,OnePlus,20,9.36,Store C
2023-01-27,Google Pixel,9,7.26,Store B
2023-02-04,iPhone,1,7.66,Store B
2023-01-06,Google Pixel,3,9.66,Store C
2023-02-21,OnePlus,3,17.7,Store C
2023-02-28,Google Pixel,13,9.37,Store C
2023-03-01,Samsung Galaxy,20,6.43,Store A
2023-03-17,iPhone,5,8.47,Store C
2023-02-01,iPhone,12,9.41,Store C
2023-03-03,OnePlus,1,16.39,Store B
2023-02-16,iPhone,12,15.88,Store C
2023-03-19,Samsung Galaxy,3,17.12,Store A
2023-03-06,OnePlus,6,7.52,Store B
2023-03-21,Samsung Galaxy,9,18.74,Store C
2023-02-17,OnePlus,7,18.95,Store A
2023-01-19,OnePlus,8,7.66,Store B
2023-01-26,OnePlus,8,11.27,Store B
2023-01-20,iPhone,12,19.52,Store C
2023-03-29,iPhone,20,13.48,Store B
2023-03-06,OnePlus,19,16.32,Store A
2023-03-07,OnePlus,19,7.44,Store B
2023-01-22,Google Pixel,9,16.49,Store A
2023-01-15,Samsung Galaxy,17,19.64,Store A
2023-03-26,Google Pixel,11,11.87,Store A
2023-02-11,Google Pixel,5,19.95,Store A
2023-03-21,Samsung Galaxy,11,18.34,Store C
2023-02-21,Google Pixel,10,6.99,Store B
2023-01-02,Samsung Galaxy,4,17.35,Store B
2023-01-19,iPhone,20,16.24,Store C
2023-03-04,OnePlus,2,10.11,Store C
2023-01-24,Samsung Galaxy,20,5.32,Store B
2023-03-14,OnePlus,19,10.73,Store C
2023-02-12,Samsung Galaxy,11,14.62,Store B
2023-02-02,Samsung Galaxy,9,9.69,Store A
2023-01-06,Google Pixel,5,6.87,Store B
2023-01-02,OnePlus,12,19.91,Store B
2023-01-12,iPhone,20,16.98,Store C
2023-02-27,Google Pixel,13,13.49,Store A
2023-01-16,Samsung Galaxy,7,13.09,Store A
2023-01-03,Samsung Galaxy,11,6.82,Store C
2023-03-16,Google Pixel,14,12.88,Store C
2023-02-13,Google Pixel,19,15.36,Store A
2023-03-05,OnePlus,5,17.63,Store B
2023-01-25,iPhone,14,9.51,Store C
2023-01-30,iPhone,5,9.08,Store C
2023-03-29,Samsung Galaxy,13,11.63,Store C
2023-02-21,Google Pixel,9,16.92,Store C
2023-02-03,OnePlus,3,10.75,Store C
2023-02-12,iPhone,5,6.68,Store B
2023-03-25,iPhone,12,17.98,Store C
2023-03-12,OnePlus,17,10.6,Store A
2023-03-03,Google Pixel,17,5.35,Store A
2023-02-05,OnePlus,15,8.98,Store B
2023-02-04,iPhone,6,11.93,Store B
2023-02-18,Google Pixel,11,6.46,Store A
2023-02-13,OnePlus,11,14.27,Store C
2023-01-02,iPhone,9,8.17,Store A
2023-01-20,OnePlus,7,17.48,Store C
2023-02-23,OnePlus,19,18.48,Store B
2023-03-19,Samsung Galaxy,17,11.18,Store B
2023-03-26,Samsung Galaxy,14,5.39,Store B
2023-02-02,Google Pixel,5,17.95,Store C
2023-03-22,Samsung Galaxy,12,9.58,Store B
2023-01-17,Google Pixel,8,6.51,Store B
2023-03-08,OnePlus,16,16.34,Store A
2023-02-15,Google Pixel,2,18.54,Store B
2023-03-11,iPhone,11,6.65,Store A
2023-01-15,Samsung Galaxy,4,7.23,Store A
2023-03-25,iPhone,17,20.0,Store B
2023-02-21,Google Pixel,10,13.32,Store C
2023-02-05,Google Pixel,3,16.52,Store B
2023-01-06,OnePlus,9,10.96,Store C
2023-01-15,Samsung Galaxy,18,18.0,Store C
2023-02-17,Google Pixel,6,5.53,Store B
2023-01-03,Google Pixel,15,10.86,Store A
2023-03-24,Samsung Galaxy,10,14.08,Store B
2023-01-28,Samsung Galaxy,18,13.99,Store C
2023-03-01,Samsung Galaxy,13,10.57,Store C
2023-02-07,Samsung Galaxy,19,15.63,Store B
2023-02-17,Samsung Galaxy,9,7.43,Store B
2023-03-04,Google Pixel,10,6.98,Store A
2023-02-15,Google Pixel,5,18.94,Store C
2023-02-09,Samsung Galaxy,17,19.57,Store C
2023-01-22,Google Pixel,17,7.62,Store C
2023-02-02,Google Pixel,10,9.73,Store C
2023-03-08,Samsung Galaxy,7,17.11,Store A
2023-01-16,Google Pixel,15,5.35,Store C
2023-02-26,Samsung Galaxy,20,19.47,Store C
2023-01-15,iPhone,14,19.06,Store B
2023-01-25,iPhone,7,19.53,Store B
2023-02-15,OnePlus,20,13.38,Store B
2023-02-04,Google Pixel,16,9.14,Store B
2023-02-09,Samsung Galaxy,2,10.24,Store C
2023-03-28,iPhone,11,8.4,Store B
2023-03-15,Samsung Galaxy,9,6.26,Store A
2023-03-06,OnePlus,17,13.39,Store C
2023-01-10,iPhone,18,18.37,Store B
2023-02-02,Samsung Galaxy,17,18.01,Store A
2023-01-30,Google Pixel,8,5.96,Store C
2023-03-29,iPhone,4,5.56,Store A
2023-02-03,iPhone,19,9.89,Store B
2023-02-19,OnePlus,10,19.33,Store C
2023-03-09,Samsung Galaxy,4,17.63,Store B
2023-03-06,Samsung Galaxy,1,9.84,Store A
2023-02-02,OnePlus,20,6.43,Store C
2023-01-14,iPhone,2,15.92,Store A
2023-02-06,iPhone,11,13.1,Store A
2023-01-20,Samsung Galaxy,4,5.32,Store A
2023-03-07,iPhone,2,17.01,Store C
2023-02-22,Samsung Galaxy,3,19.76,Store C
2023-01-17,OnePlus,20,10.33,Store C
2023-01-29,OnePlus,18,11.41,Store A
2023-03-15,iPhone,10,8.76,Store C
2023-01-17,Google Pixel,1,17.41,Store B
2023-01-04,iPhone,9,19.46,Store C
2023-02-23,iPhone,2,7.25,Store B
2023-02-16,Samsung Galaxy,1,12.18,Store B
2023-01-28,OnePlus,20,16.94,Store B
2023-01-28,OnePlus,13,14.59,Store C
2023-01-01,iPhone,3,5.67,Store A
2023-03-20,Samsung Galaxy,3,17.31,Store A
2023-02-09,OnePlus,4,19.68,Store A
2023-02-26,iPhone,6,13.9,Store B
2023-02-28,OnePlus,13,19.52,Store C
2023-01-14,iPhone,5,15.69,Store B
2023-01-06,iPhone,13,18.07,Store A
2023-01-09,Samsung Galaxy,11,17.62,Store B
2023-03-04,iPhone,15,17.05,Store A
2023-03-19,OnePlus,1,15.98,Store A
2023-03-11,Samsung Galaxy,6,19.89,Store C
2023-03-09,Google Pixel,15,16.09,Store A
2023-01-15,Samsung Galaxy,2,17.01,Store A
2023-02-07,OnePlus,17,11.55,Store B
2023-03-09,iPhone,3,18.46,Store A
2023-01-01,Samsung Galaxy,14,6.5,Store C
2023-03-29,Samsung Galaxy,12,11.7,Store C
2023-03-28,Google Pixel,10,9.58,Store C
2023-02-04,iPhone,4,7.92,Store B
2023-03-13,iPhone,16,19.26,Store B
2023-02-08,iPhone,5,15.39,Store C
2023-01-17,OnePlus,6,17.48,Store C
2023-03-03,Samsung Galaxy,13,7.23,Store A
2023-03-15,Samsung Galaxy,14,19.34,Store C
2023-03-18,Google Pixel,7,8.74,Store A
2023-02-07,Samsung Galaxy,2,9.99,Store A
2023-01-17,Google Pixel,19,13.61,Store B
2023-02-21,OnePlus,20,19.1,Store C
2023-01-21,OnePlus,14,14.46,Store B
2023-01-06,OnePlus,4,17.56,Store C
2023-01-09,iPhone,2,11.78,Store C
2023-03-23,Samsung Galaxy,2,5.42,Store C
2023-02-19,Samsung Galaxy,4,5.51,Store C
2023-01-20,iPhone,18,10.47,Store B
2023-01-02,OnePlus,11,9.9,Store A
2023-01-12,OnePlus,13,9.72,Store B
2023-01-26,Google Pixel,11,8.64,Store B
2023-01-23,Google Pixel,13,13.07,Store C
2023-02-09,Google Pixel,6,7.48,Store B
2023-01-28,OnePlus,20,13.78,Store A
2023-03-11,iPhone,5,12.14,Store B
2023-03-24,Samsung Galaxy,6,9.96,Store B
2023-01-06,iPhone,8,12.2,Store A
2023-03-13,iPhone,8,12.5,Store B
2023-02-28,Google Pixel,18,12.28,Store B
2023-02-12,iPhone,2,10.56,Store A
2023-01-21,Google Pixel,12,13.18,Store B
2023-02-06,OnePlus,9,17.28,Store C
2023-03-05,OnePlus,3,13.24,Store C
2023-01-22,Samsung Galaxy,18,7.07,Store A
2023-01-20,Samsung Galaxy,6,8.48,Store A
2023-02-25,Google Pixel,20,19.82,Store A
2023-03-11,iPhone,4,17.1,Store C
2023-02-10,Samsung Galaxy,17,14.7,Store B
2023-01-09,Google Pixel,16,12.72,Store B
2023-01-15,Google Pixel,15,14.52,Store C
2023-01-16,OnePlus,2,6.17,Store B
2023-02-12,Samsung Galaxy,17,13.27,Store A
2023-03-03,iPhone,12,18.12,Store A
2023-01-06,OnePlus,13,16.24,Store B
